"Country","Year","Value.x","source.x","iso3c","Value.y","source.y","substance"
"Uruguay",2008,0.0325837675389809,"Figure-12-a_b","URY",NA,NA,NA
"Uruguay",2009,0.0187053531101516,"Figure-12-a_b","URY",NA,NA,NA
"Uruguay",2010,0.0201358351559802,"Figure-12-a_b","URY",NA,NA,NA
"Uruguay",2011,0.0219155936780844,"Figure-12-a_b","URY",NA,NA,NA
"Uruguay",2012,0.0278858200455581,"Figure-12-a_b","URY",NA,NA,NA
"Uruguay",2013,0.0620048401902696,"Figure-12-a_b","URY",NA,NA,NA
"Uruguay",2014,0.0465915622289864,"Figure-12-a_b","URY",NA,NA,NA
"Uruguay",2015,0.025859230798207,"Figure-12-a_b","URY",NA,NA,NA
"Uruguay",2016,0.0339693927322982,"Figure-12-a_b","URY",NA,NA,NA
"Uruguay",2017,0.0215778937034399,"Figure-12-a_b","URY",NA,NA,NA
"Uruguay",2018,0.0489070593149541,"Figure-12-a_b","URY",NA,NA,NA
"Uruguay",2019,0.0488845603099731,"Figure-12-a_b","URY",NA,NA,NA
"Uruguay",2020,0.0292840527268028,"Figure-12-a_b","URY",NA,NA,NA
"Uruguay",2021,0.0477301016135968,"Figure-12-a_b","URY",NA,NA,NA
"Uruguay",2022,0.0427027158927308,"Figure-12-a_b","URY",NA,NA,NA
"Uzbekistan",1997,0.00487674038672551,"Figure-12-a_b","UZB",NA,NA,NA
"Uzbekistan",2000,0.00069909711517287,"Figure-12-a_b","UZB",NA,NA,NA
"Uzbekistan",2001,0.00239200114816055,"Figure-12-a_b","UZB",NA,NA,NA
"Uzbekistan",2002,0.00548967156032373,"Figure-12-a_b","UZB",NA,NA,NA
"Uzbekistan",2003,0.00225784601490178,"Figure-12-a_b","UZB",NA,NA,NA
"Uzbekistan",2005,0.00323264391745112,"Figure-12-a_b","UZB",NA,NA,NA
"Uzbekistan",2007,0.00181906747287769,"Figure-12-a_b","UZB",NA,NA,NA
"Uzbekistan",2008,0.00162623773003142,"Figure-12-a_b","UZB",NA,NA,NA
"Uzbekistan",2009,0.00100369641018229,"Figure-12-a_b","UZB",NA,NA,NA
"Uzbekistan",2011,0.0095094999904905,"Figure-12-a_b","UZB",NA,NA,NA
"Uzbekistan",2013,0.00667612450972211,"Figure-12-a_b","UZB",NA,NA,NA
"Uzbekistan",2014,0.00765215025422144,"Figure-12-a_b","UZB",NA,NA,NA
"Uzbekistan",2015,0.00753380796323502,"Figure-12-a_b","UZB",NA,NA,NA
"Uzbekistan",2016,0.0167669295179254,"Figure-12-a_b","UZB",NA,NA,NA
"Uzbekistan",2017,0.0250245433020847,"Figure-12-a_b","UZB",NA,NA,NA
"Uzbekistan",2018,0.00041771094402673,"Figure-12-a_b","UZB",NA,NA,NA
"Uzbekistan",2019,0.0173728099730458,"Figure-12-a_b","UZB",NA,NA,NA
"Uzbekistan",2020,0.00689239252175411,"Figure-12-a_b","UZB",NA,NA,NA
"Uzbekistan",2021,0.00905243623690226,"Figure-12-a_b","UZB",NA,NA,NA
"France",1996,3.71028958079486,"Figure-12-a_b","FRA",3.71,"Figure2-b","Organometallics"
"France",1996,3.71028958079486,"Figure-12-a_b","FRA",7.03,"Figure2-d","Rare-earths"
"France",1997,3.41035331984102,"Figure-12-a_b","FRA",3.41,"Figure2-b","Organometallics"
"France",1997,3.41035331984102,"Figure-12-a_b","FRA",7.42,"Figure2-d","Rare-earths"
"France",1998,3.56274820319162,"Figure-12-a_b","FRA",3.56,"Figure2-b","Organometallics"
"France",1998,3.56274820319162,"Figure-12-a_b","FRA",7.77,"Figure2-d","Rare-earths"
"France",1999,3.59088463983569,"Figure-12-a_b","FRA",3.59,"Figure2-b","Organometallics"
"France",1999,3.59088463983569,"Figure-12-a_b","FRA",7.14,"Figure2-d","Rare-earths"
"France",2000,3.87168758716876,"Figure-12-a_b","FRA",3.87,"Figure2-b","Organometallics"
"France",2000,3.87168758716876,"Figure-12-a_b","FRA",6.83,"Figure2-d","Rare-earths"
"France",2001,4.29239822035115,"Figure-12-a_b","FRA",4.29,"Figure2-b","Organometallics"
"France",2001,4.29239822035115,"Figure-12-a_b","FRA",7.51,"Figure2-d","Rare-earths"
"France",2002,5.21198004893657,"Figure-12-a_b","FRA",5.21,"Figure2-b","Organometallics"
"France",2002,5.21198004893657,"Figure-12-a_b","FRA",9.41,"Figure2-d","Rare-earths"
"France",2003,4.97967938586588,"Figure-12-a_b","FRA",4.98,"Figure2-b","Organometallics"
"France",2003,4.97967938586588,"Figure-12-a_b","FRA",7.1,"Figure2-d","Rare-earths"
"France",2004,4.30256258937286,"Figure-12-a_b","FRA",4.3,"Figure2-b","Organometallics"
"France",2004,4.30256258937286,"Figure-12-a_b","FRA",5.14,"Figure2-d","Rare-earths"
"France",2005,4.74914011585807,"Figure-12-a_b","FRA",4.75,"Figure2-b","Organometallics"
"France",2005,4.74914011585807,"Figure-12-a_b","FRA",7.05,"Figure2-d","Rare-earths"
"France",2006,5.15427021351068,"Figure-12-a_b","FRA",5.15,"Figure2-b","Organometallics"
"France",2006,5.15427021351068,"Figure-12-a_b","FRA",5.31,"Figure2-d","Rare-earths"
"France",2007,5.51777957259174,"Figure-12-a_b","FRA",5.52,"Figure2-b","Organometallics"
"France",2007,5.51777957259174,"Figure-12-a_b","FRA",4.43,"Figure2-d","Rare-earths"
"France",2008,4.23209023671526,"Figure-12-a_b","FRA",4.23,"Figure2-b","Organometallics"
"France",2008,4.23209023671526,"Figure-12-a_b","FRA",5.71,"Figure2-d","Rare-earths"
"France",2009,4.67762100052393,"Figure-12-a_b","FRA",4.68,"Figure2-b","Organometallics"
"France",2009,4.67762100052393,"Figure-12-a_b","FRA",6.05,"Figure2-d","Rare-earths"
"France",2010,4.7805341314608,"Figure-12-a_b","FRA",4.78,"Figure2-b","Organometallics"
"France",2010,4.7805341314608,"Figure-12-a_b","FRA",5.77,"Figure2-d","Rare-earths"
"France",2011,4.44536792255463,"Figure-12-a_b","FRA",4.45,"Figure2-b","Organometallics"
"France",2011,4.44536792255463,"Figure-12-a_b","FRA",5.2,"Figure2-d","Rare-earths"
"France",2012,4.64369101854865,"Figure-12-a_b","FRA",4.64,"Figure2-b","Organometallics"
"France",2012,4.64369101854865,"Figure-12-a_b","FRA",6.21,"Figure2-d","Rare-earths"
"France",2013,4.63316364850205,"Figure-12-a_b","FRA",4.63,"Figure2-b","Organometallics"
"France",2013,4.63316364850205,"Figure-12-a_b","FRA",5.71,"Figure2-d","Rare-earths"
"France",2014,4.61613413369157,"Figure-12-a_b","FRA",4.62,"Figure2-b","Organometallics"
"France",2014,4.61613413369157,"Figure-12-a_b","FRA",5.35,"Figure2-d","Rare-earths"
"France",2015,3.96803781971598,"Figure-12-a_b","FRA",3.97,"Figure2-b","Organometallics"
"France",2015,3.96803781971598,"Figure-12-a_b","FRA",4.01,"Figure2-d","Rare-earths"
"France",2016,3.72453459068368,"Figure-12-a_b","FRA",3.73,"Figure2-b","Organometallics"
"France",2016,3.72453459068368,"Figure-12-a_b","FRA",3.74,"Figure2-d","Rare-earths"
"France",2017,3.88704306146413,"Figure-12-a_b","FRA",3.89,"Figure2-b","Organometallics"
"France",2017,3.88704306146413,"Figure-12-a_b","FRA",4.23,"Figure2-d","Rare-earths"
"France",2018,3.75210944026734,"Figure-12-a_b","FRA",3.75,"Figure2-b","Organometallics"
"France",2018,3.75210944026734,"Figure-12-a_b","FRA",4.13,"Figure2-d","Rare-earths"
"France",2019,3.17865566037736,"Figure-12-a_b","FRA",3.18,"Figure2-b","Organometallics"
"France",2019,3.17865566037736,"Figure-12-a_b","FRA",4.52,"Figure2-d","Rare-earths"
"France",2020,3.97686740759886,"Figure-12-a_b","FRA",3.98,"Figure2-b","Organometallics"
"France",2020,3.97686740759886,"Figure-12-a_b","FRA",4.54,"Figure2-d","Rare-earths"
"France",2021,3.92656211102813,"Figure-12-a_b","FRA",3.93,"Figure2-b","Organometallics"
"France",2021,3.92656211102813,"Figure-12-a_b","FRA",3.74,"Figure2-d","Rare-earths"
"France",2022,3.31399917034723,"Figure-12-a_b","FRA",3.31,"Figure2-b","Organometallics"
"France",2022,3.31399917034723,"Figure-12-a_b","FRA",4.53,"Figure2-d","Rare-earths"
"Hong Kong SAR China",1996,0.213880175252119,"Figure-12-a_b","HKG",NA,NA,NA
"Hong Kong SAR China",1997,0.585750164589988,"Figure-12-a_b","HKG",NA,NA,NA
"Hong Kong SAR China",1998,0.458886587891339,"Figure-12-a_b","HKG",NA,NA,NA
"Hong Kong SAR China",1999,0.470421536505453,"Figure-12-a_b","HKG",NA,NA,NA
"Hong Kong SAR China",2000,0.755751302943551,"Figure-12-a_b","HKG",NA,NA,NA
"Hong Kong SAR China",2001,0.608599244127637,"Figure-12-a_b","HKG",NA,NA,NA
"Hong Kong SAR China",2002,0.570583945040467,"Figure-12-a_b","HKG",NA,NA,NA
"Hong Kong SAR China",2003,0.696714834048318,"Figure-12-a_b","HKG",NA,NA,NA
"Hong Kong SAR China",2004,0.606804821027306,"Figure-12-a_b","HKG",NA,NA,NA
"Hong Kong SAR China",2005,0.474728457639392,"Figure-12-a_b","HKG",NA,NA,NA
"Hong Kong SAR China",2006,0.285830854042702,"Figure-12-a_b","HKG",NA,NA,NA
"Hong Kong SAR China",2007,0.439344262295082,"Figure-12-a_b","HKG",NA,NA,NA
"Hong Kong SAR China",2008,0.301760240423082,"Figure-12-a_b","HKG",NA,NA,NA
"Hong Kong SAR China",2009,0.505062239164604,"Figure-12-a_b","HKG",NA,NA,NA
"Hong Kong SAR China",2010,0.468696519703772,"Figure-12-a_b","HKG",NA,NA,NA
"Hong Kong SAR China",2011,0.587278190912722,"Figure-12-a_b","HKG",NA,NA,NA
"Hong Kong SAR China",2012,0.174718719492353,"Figure-12-a_b","HKG",NA,NA,NA
"Hong Kong SAR China",2013,0.371633146958191,"Figure-12-a_b","HKG",NA,NA,NA
"Hong Kong SAR China",2014,0.459421497440781,"Figure-12-a_b","HKG",NA,NA,NA
"Hong Kong SAR China",2015,0.320113383809847,"Figure-12-a_b","HKG",NA,NA,NA
"Hong Kong SAR China",2016,0.404318754572799,"Figure-12-a_b","HKG",NA,NA,NA
"Hong Kong SAR China",2017,0.436778378794587,"Figure-12-a_b","HKG",NA,NA,NA
"Hong Kong SAR China",2018,0.449122807017544,"Figure-12-a_b","HKG",NA,NA,NA
"Hong Kong SAR China",2019,0.68638182277628,"Figure-12-a_b","HKG",NA,NA,NA
"Hong Kong SAR China",2020,0.642881450848626,"Figure-12-a_b","HKG",NA,NA,NA
"Hong Kong SAR China",2021,0.423715119831625,"Figure-12-a_b","HKG",NA,NA,NA
"Hong Kong SAR China",2022,0.525760718381689,"Figure-12-a_b","HKG",NA,NA,NA
"Algeria",1997,0.0170685913535393,"Figure-12-a_b","DZA",NA,NA,NA
"Algeria",1998,0.0253380436106712,"Figure-12-a_b","DZA",NA,NA,NA
"Algeria",1999,0.0293412880825468,"Figure-12-a_b","DZA",NA,NA,NA
"Algeria",2000,0.0253859893807042,"Figure-12-a_b","DZA",NA,NA,NA
"Algeria",2001,0.0586324929435966,"Figure-12-a_b","DZA",NA,NA,NA
"Algeria",2002,0.00862664690382082,"Figure-12-a_b","DZA",NA,NA,NA
"Algeria",2003,0.00090313840596071,"Figure-12-a_b","DZA",NA,NA,NA
"Algeria",2004,0.00794425403454616,"Figure-12-a_b","DZA",NA,NA,NA
"Algeria",2005,0.0176179172700941,"Figure-12-a_b","DZA",NA,NA,NA
"Algeria",2006,0.00566956160308015,"Figure-12-a_b","DZA",NA,NA,NA
"Algeria",2007,0.0148435965161206,"Figure-12-a_b","DZA",NA,NA,NA
"Algeria",2008,0.0282965478211658,"Figure-12-a_b","DZA",NA,NA,NA
"Algeria",2009,0.0466707015230077,"Figure-12-a_b","DZA",NA,NA,NA
"Algeria",2010,0.109349602854841,"Figure-12-a_b","DZA",NA,NA,NA
"Algeria",2011,0.0854904049145096,"Figure-12-a_b","DZA",NA,NA,NA
"Algeria",2012,0.00569476082004556,"Figure-12-a_b","DZA",NA,NA,NA
"Algeria",2013,0.0036162396728699,"Figure-12-a_b","DZA",NA,NA,NA
"Algeria",2014,0.0208592514496574,"Figure-12-a_b","DZA",NA,NA,NA
"Algeria",2015,0.0328347835913663,"Figure-12-a_b","DZA",NA,NA,NA
"Algeria",2016,0.0434875213397285,"Figure-12-a_b","DZA",NA,NA,NA
"Algeria",2017,0.0980802325357562,"Figure-12-a_b","DZA",NA,NA,NA
"Algeria",2018,0.0660104427736007,"Figure-12-a_b","DZA",NA,NA,NA
"Algeria",2019,0.0739668969002695,"Figure-12-a_b","DZA",NA,NA,NA
"Algeria",2020,0.082719048849832,"Figure-12-a_b","DZA",NA,NA,NA
"Algeria",2021,0.0482802634258945,"Figure-12-a_b","DZA",NA,NA,NA
"Algeria",2022,0.100508284326883,"Figure-12-a_b","DZA",NA,NA,NA
"Lebanon",1997,0.0134110360634952,"Figure-12-a_b","LBN",NA,NA,NA
"Lebanon",2002,0.0211744776962168,"Figure-12-a_b","LBN",NA,NA,NA
"Lebanon",2003,0.00225784601490178,"Figure-12-a_b","LBN",NA,NA,NA
"Lebanon",2004,0.00226978686701319,"Figure-12-a_b","LBN",NA,NA,NA
"Lebanon",2005,0.00169713975380159,"Figure-12-a_b","LBN",NA,NA,NA
"Lebanon",2008,0.105380247058135,"Figure-12-a_b","LBN",NA,NA,NA
"Lebanon",2009,0.036133041860129,"Figure-12-a_b","LBN",NA,NA,NA
"Lebanon",2010,0.0479643912359464,"Figure-12-a_b","LBN",NA,NA,NA
"Lebanon",2011,0.0019018999980981,"Figure-12-a_b","LBN",NA,NA,NA
"Lebanon",2012,0.0230501545720794,"Figure-12-a_b","LBN",NA,NA,NA
"Lebanon",2013,0.00433305516147876,"Figure-12-a_b","LBN",NA,NA,NA
"Lebanon",2014,0.0153043005084429,"Figure-12-a_b","LBN",NA,NA,NA
"Lebanon",2015,0.012014144724451,"Figure-12-a_b","LBN",NA,NA,NA
"Lebanon",2016,0.0145168279001707,"Figure-12-a_b","LBN",NA,NA,NA
"Lebanon",2017,0.00927815742362702,"Figure-12-a_b","LBN",NA,NA,NA
"Lebanon",2018,0.025405806182122,"Figure-12-a_b","LBN",NA,NA,NA
"Lebanon",2019,0.021637045148248,"Figure-12-a_b","LBN",NA,NA,NA
"Lebanon",2020,0.00890150340311881,"Figure-12-a_b","LBN",NA,NA,NA
"Lebanon",2021,0.0112616606694277,"Figure-12-a_b","LBN",NA,NA,NA
"Lebanon",2022,0.0173599716941997,"Figure-12-a_b","LBN",NA,NA,NA
"Croatia",1996,0.108884452855624,"Figure-12-a_b","HRV",NA,NA,NA
"Croatia",1997,0.0560825144473434,"Figure-12-a_b","HRV",NA,NA,NA
"Croatia",1998,0.0372006334510903,"Figure-12-a_b","HRV",NA,NA,NA
"Croatia",1999,0.0635727908455181,"Figure-12-a_b","HRV",NA,NA,NA
"Croatia",2000,0.0596564633340674,"Figure-12-a_b","HRV",NA,NA,NA
"Croatia",2001,0.0516672248002679,"Figure-12-a_b","HRV",NA,NA,NA
"Croatia",2002,0.151162243553548,"Figure-12-a_b","HRV",NA,NA,NA
"Croatia",2003,0.102038609166855,"Figure-12-a_b","HRV",NA,NA,NA
"Croatia",2004,0.0980690923122319,"Figure-12-a_b","HRV",NA,NA,NA
"Croatia",2005,0.0791998551774077,"Figure-12-a_b","HRV",NA,NA,NA
"Croatia",2006,0.0656282814140707,"Figure-12-a_b","HRV",NA,NA,NA
"Croatia",2007,0.104154679007225,"Figure-12-a_b","HRV",NA,NA,NA
"Croatia",2008,0.109315808988545,"Figure-12-a_b","HRV",NA,NA,NA
"Croatia",2009,0.125261151560044,"Figure-12-a_b","HRV",NA,NA,NA
"Croatia",2010,0.115379494263459,"Figure-12-a_b","HRV",NA,NA,NA
"Croatia",2011,0.0654706251545294,"Figure-12-a_b","HRV",NA,NA,NA
"Croatia",2012,0.114502115196876,"Figure-12-a_b","HRV",NA,NA,NA
"Croatia",2013,0.123190353000083,"Figure-12-a_b","HRV",NA,NA,NA
"Croatia",2014,0.0959292261125376,"Figure-12-a_b","HRV",NA,NA,NA
"Croatia",2015,0.101706407503673,"Figure-12-a_b","HRV",NA,NA,NA
"Croatia",2016,0.140838143240387,"Figure-12-a_b","HRV",NA,NA,NA
"Croatia",2017,0.300307994379103,"Figure-12-a_b","HRV",NA,NA,NA
"Croatia",2018,0.168218253968254,"Figure-12-a_b","HRV",NA,NA,NA
"Croatia",2019,0.368851078167116,"Figure-12-a_b","HRV",NA,NA,NA
"Croatia",2020,0.232532092702679,"Figure-12-a_b","HRV",NA,NA,NA
"Croatia",2021,0.168987485006903,"Figure-12-a_b","HRV",NA,NA,NA
"Croatia",2022,0.274383250774749,"Figure-12-a_b","HRV",NA,NA,NA
"Jamaica",1997,0.0352403013825559,"Figure-12-a_b","JAM",NA,NA,NA
"Jamaica",2000,0.00183513176246054,"Figure-12-a_b","JAM",NA,NA,NA
"Jamaica",2001,0.0047840022963211,"Figure-12-a_b","JAM",NA,NA,NA
"Jamaica",2002,0.00705815923207228,"Figure-12-a_b","JAM",NA,NA,NA
"Jamaica",2003,0.0496726123278393,"Figure-12-a_b","JAM",NA,NA,NA
"Jamaica",2004,0.00226978686701319,"Figure-12-a_b","JAM",NA,NA,NA
"Jamaica",2005,0.0158399710354815,"Figure-12-a_b","JAM",NA,NA,NA
"Jamaica",2006,0.00437521876093805,"Figure-12-a_b","JAM",NA,NA,NA
"Jamaica",2007,0.00174630547248477,"Figure-12-a_b","JAM",NA,NA,NA
"Jamaica",2008,0.00650494701715356,"Figure-12-a_b","JAM",NA,NA,NA
"Jamaica",2009,0.019873173023071,"Figure-12-a_b","JAM",NA,NA,NA
"Jamaica",2010,0.0211043321438164,"Figure-12-a_b","JAM",NA,NA,NA
"Jamaica",2011,0.0095094999904905,"Figure-12-a_b","JAM",NA,NA,NA
"Jamaica",2012,0.00813537260006508,"Figure-12-a_b","JAM",NA,NA,NA
"Jamaica",2013,0.00667612450972211,"Figure-12-a_b","JAM",NA,NA,NA
"Jamaica",2014,0.0339529307735474,"Figure-12-a_b","JAM",NA,NA,NA
"Jamaica",2015,0.00979395035220552,"Figure-12-a_b","JAM",NA,NA,NA
"Jamaica",2016,0.00731647833509471,"Figure-12-a_b","JAM",NA,NA,NA
"Jamaica",2017,0.00144372365204335,"Figure-12-a_b","JAM",NA,NA,NA
"Jamaica",2018,0.00417710944026734,"Figure-12-a_b","JAM",NA,NA,NA
"Jamaica",2019,0.00473803908355795,"Figure-12-a_b","JAM",NA,NA,NA
"Jamaica",2020,0.0171232876712329,"Figure-12-a_b","JAM",NA,NA,NA
"Jamaica",2021,0.00169733179441917,"Figure-12-a_b","JAM",NA,NA,NA
"Hungary",1996,0.105897907863013,"Figure-12-a_b","HUN",NA,NA,NA
"Hungary",1997,0.126023018214625,"Figure-12-a_b","HUN",NA,NA,NA
"Hungary",1998,0.159093677670849,"Figure-12-a_b","HUN",NA,NA,NA
"Hungary",1999,0.163441733092083,"Figure-12-a_b","HUN",NA,NA,NA
"Hungary",2000,0.321265506863393,"Figure-12-a_b","HUN",NA,NA,NA
"Hungary",2001,0.569461321341434,"Figure-12-a_b","HUN",NA,NA,NA
"Hungary",2002,0.225589356295878,"Figure-12-a_b","HUN",NA,NA,NA
"Hungary",2003,0.343296455181757,"Figure-12-a_b","HUN",NA,NA,NA
"Hungary",2004,0.295696484100143,"Figure-12-a_b","HUN",NA,NA,NA
"Hungary",2005,0.333472121650978,"Figure-12-a_b","HUN",NA,NA,NA
"Hungary",2006,0.267358680434022,"Figure-12-a_b","HUN",NA,NA,NA
"Hungary",2007,0.276029774508306,"Figure-12-a_b","HUN",NA,NA,NA
"Hungary",2008,0.193779443045879,"Figure-12-a_b","HUN",NA,NA,NA
"Hungary",2009,0.239189897201496,"Figure-12-a_b","HUN",NA,NA,NA
"Hungary",2010,0.179408119412148,"Figure-12-a_b","HUN",NA,NA,NA
"Hungary",2011,0.239717377660283,"Figure-12-a_b","HUN",NA,NA,NA
"Hungary",2012,0.217836804425643,"Figure-12-a_b","HUN",NA,NA,NA
"Hungary",2013,0.390197780188601,"Figure-12-a_b","HUN",NA,NA,NA
"Hungary",2014,0.202518407672556,"Figure-12-a_b","HUN",NA,NA,NA
"Hungary",2015,0.292065016762723,"Figure-12-a_b","HUN",NA,NA,NA
"Hungary",2016,0.235112998943175,"Figure-12-a_b","HUN",NA,NA,NA
"Hungary",2017,0.242961365955071,"Figure-12-a_b","HUN",NA,NA,NA
"Hungary",2018,0.372744360902256,"Figure-12-a_b","HUN",NA,NA,NA
"Hungary",2019,0.205068648921833,"Figure-12-a_b","HUN",NA,NA,NA
"Hungary",2020,0.280315757732403,"Figure-12-a_b","HUN",NA,NA,NA
"Hungary",2021,0.456240523230814,"Figure-12-a_b","HUN",NA,NA,NA
"Hungary",2022,0.34321270832825,"Figure-12-a_b","HUN",NA,NA,NA
"Namibia",2017,0.0014971953261853,"Figure-12-a_b","NAM",NA,NA,NA
"Namibia",2018,0.00052213868003341,"Figure-12-a_b","NAM",NA,NA,NA
"Namibia",2019,0.00561546074797844,"Figure-12-a_b","NAM",NA,NA,NA
"Namibia",2020,0.00035897949513224,"Figure-12-a_b","NAM",NA,NA,NA
"Namibia",2021,0.00226310905922556,"Figure-12-a_b","NAM",NA,NA,NA
"Namibia",2022,0.00488031038774066,"Figure-12-a_b","NAM",NA,NA,NA
"Jordan",1996,0.0456277707204521,"Figure-12-a_b","JOR",NA,NA,NA
"Jordan",1997,0.0682743654141572,"Figure-12-a_b","JOR",NA,NA,NA
"Jordan",1998,0.00182726276038494,"Figure-12-a_b","JOR",NA,NA,NA
"Jordan",2000,0.0362947466294747,"Figure-12-a_b","JOR",NA,NA,NA
"Jordan",2001,0.0334880160742477,"Figure-12-a_b","JOR",NA,NA,NA
"Jordan",2002,0.157514586862413,"Figure-12-a_b","JOR",NA,NA,NA
"Jordan",2003,0.0792503951230526,"Figure-12-a_b","JOR",NA,NA,NA
"Jordan",2004,0.0283723358376648,"Figure-12-a_b","JOR",NA,NA,NA
"Jordan",2005,0.00311142288196959,"Figure-12-a_b","JOR",NA,NA,NA
"Jordan",2006,0.134621324816241,"Figure-12-a_b","JOR",NA,NA,NA
"Jordan",2007,0.0860419986466133,"Figure-12-a_b","JOR",NA,NA,NA
"Jordan",2008,0.101444685127725,"Figure-12-a_b","JOR",NA,NA,NA
"Jordan",2009,0.0238246824808947,"Figure-12-a_b","JOR",NA,NA,NA
"Jordan",2010,0.0642402440428226,"Figure-12-a_b","JOR",NA,NA,NA
"Jordan",2011,0.0288953764811046,"Figure-12-a_b","JOR",NA,NA,NA
"Jordan",2012,0.0960313618613733,"Figure-12-a_b","JOR",NA,NA,NA
"Jordan",2013,0.068685304180923,"Figure-12-a_b","JOR",NA,NA,NA
"Jordan",2014,0.0573790535140374,"Figure-12-a_b","JOR",NA,NA,NA
"Jordan",2015,0.040111877048254,"Figure-12-a_b","JOR",NA,NA,NA
"Jordan",2016,0.076673034712625,"Figure-12-a_b","JOR",NA,NA,NA
"Jordan",2017,0.116167587441529,"Figure-12-a_b","JOR",NA,NA,NA
"Jordan",2018,0.129268379281537,"Figure-12-a_b","JOR",NA,NA,NA
"Jordan",2019,0.12704957041779,"Figure-12-a_b","JOR",NA,NA,NA
"Jordan",2020,0.106606358232101,"Figure-12-a_b","JOR",NA,NA,NA
"Jordan",2021,0.115493923552176,"Figure-12-a_b","JOR",NA,NA,NA
"Jordan",2022,0.0682113662428931,"Figure-12-a_b","JOR",NA,NA,NA
"Liechtenstein",2018,0.00134264202172097,"Figure-12-a_b","LIE",NA,NA,NA
"Liechtenstein",2020,0.00016568256224692,"Figure-12-a_b","LIE",NA,NA,NA
"Liechtenstein",2021,0.00178991332292303,"Figure-12-a_b","LIE",NA,NA,NA
"Japan",1996,5.14193866175823,"Figure-12-a_b","JPN",5.14,"Figure2-b","Organometallics"
"Japan",1996,5.14193866175823,"Figure-12-a_b","JPN",13.62,"Figure2-d","Rare-earths"
"Japan",1997,6.60178976372193,"Figure-12-a_b","JPN",6.6,"Figure2-b","Organometallics"
"Japan",1997,6.60178976372193,"Figure-12-a_b","JPN",12.35,"Figure2-d","Rare-earths"
"Japan",1998,7.68585698623462,"Figure-12-a_b","JPN",7.69,"Figure2-b","Organometallics"
"Japan",1998,7.68585698623462,"Figure-12-a_b","JPN",14.91,"Figure2-d","Rare-earths"
"Japan",1999,6.63607022348281,"Figure-12-a_b","JPN",6.64,"Figure2-b","Organometallics"
"Japan",1999,6.63607022348281,"Figure-12-a_b","JPN",11.3,"Figure2-d","Rare-earths"
"Japan",2000,9.17311409625878,"Figure-12-a_b","JPN",9.17,"Figure2-b","Organometallics"
"Japan",2000,9.17311409625878,"Figure-12-a_b","JPN",13.26,"Figure2-d","Rare-earths"
"Japan",2001,9.48930775486772,"Figure-12-a_b","JPN",9.49,"Figure2-b","Organometallics"
"Japan",2001,9.48930775486772,"Figure-12-a_b","JPN",14.53,"Figure2-d","Rare-earths"
"Japan",2002,8.98430735930736,"Figure-12-a_b","JPN",8.98,"Figure2-b","Organometallics"
"Japan",2002,8.98430735930736,"Figure-12-a_b","JPN",11.94,"Figure2-d","Rare-earths"
"Japan",2003,8.30711221494694,"Figure-12-a_b","JPN",8.31,"Figure2-b","Organometallics"
"Japan",2003,8.30711221494694,"Figure-12-a_b","JPN",15.07,"Figure2-d","Rare-earths"
"Japan",2004,8.48178496039222,"Figure-12-a_b","JPN",8.48,"Figure2-b","Organometallics"
"Japan",2004,8.48178496039222,"Figure-12-a_b","JPN",9.36,"Figure2-d","Rare-earths"
"Japan",2005,8.4787518102824,"Figure-12-a_b","JPN",8.48,"Figure2-b","Organometallics"
"Japan",2005,8.4787518102824,"Figure-12-a_b","JPN",10.4,"Figure2-d","Rare-earths"
"Japan",2006,7.92299614980749,"Figure-12-a_b","JPN",7.92,"Figure2-b","Organometallics"
"Japan",2006,7.92299614980749,"Figure-12-a_b","JPN",12.37,"Figure2-d","Rare-earths"
"Japan",2007,8.48946759511908,"Figure-12-a_b","JPN",8.49,"Figure2-b","Organometallics"
"Japan",2007,8.48946759511908,"Figure-12-a_b","JPN",10.1,"Figure2-d","Rare-earths"
"Japan",2008,7.60306773608103,"Figure-12-a_b","JPN",7.6,"Figure2-b","Organometallics"
"Japan",2008,7.60306773608103,"Figure-12-a_b","JPN",11.15,"Figure2-d","Rare-earths"
"Japan",2009,8.82179183754584,"Figure-12-a_b","JPN",8.82,"Figure2-b","Organometallics"
"Japan",2009,8.82179183754584,"Figure-12-a_b","JPN",8.08,"Figure2-d","Rare-earths"
"Japan",2010,6.87794021718276,"Figure-12-a_b","JPN",6.88,"Figure2-b","Organometallics"
"Japan",2010,6.87794021718276,"Figure-12-a_b","JPN",7.25,"Figure2-d","Rare-earths"
"Japan",2011,6.08254245991746,"Figure-12-a_b","JPN",6.08,"Figure2-b","Organometallics"
"Japan",2011,6.08254245991746,"Figure-12-a_b","JPN",7.24,"Figure2-d","Rare-earths"
"Japan",2012,6.4369101854865,"Figure-12-a_b","JPN",6.44,"Figure2-b","Organometallics"
"Japan",2012,6.4369101854865,"Figure-12-a_b","JPN",5.21,"Figure2-d","Rare-earths"
"Japan",2013,7.28293415672202,"Figure-12-a_b","JPN",7.28,"Figure2-b","Organometallics"
"Japan",2013,7.28293415672202,"Figure-12-a_b","JPN",5.24,"Figure2-d","Rare-earths"
"Japan",2014,6.28023874708793,"Figure-12-a_b","JPN",6.28,"Figure2-b","Organometallics"
"Japan",2014,6.28023874708793,"Figure-12-a_b","JPN",3.82,"Figure2-d","Rare-earths"
"Japan",2015,6.74226842957773,"Figure-12-a_b","JPN",6.74,"Figure2-b","Organometallics"
